sample_id,hour,block_num,read_num,timestamp_iso,temp_c,hum_pct,MQ-137 (Ammonia),MQ-135 (Air Quality),MQ-4 (Methane),MQ-7 (CO),AS7265X_ch1,AS7265X_ch2,AS7265X_ch3,AS7265X_ch4,AS7265X_ch5,AS7265X_ch6,AS7265X_ch7,AS7265X_ch8,AS7265X_ch9,AS7265X_ch10,AS7265X_ch11,AS7265X_ch12,AS7265X_ch13,AS7265X_ch14,AS7265X_ch15,AS7265X_ch16,AS7265X_ch17,AS7265X_ch18
BRE_RT_01,0,1,1,2025-11-02T02:49:40.784074,32.2,72.3,1.176,0.077,0.067,0.17,12.696920394897461,111.75554656982422,374.7492980957031,117.42170715332031,106.50019073486328,112.062744140625,71.30118560791016,71.90770721435547,171.120361328125,35.956451416015625,48.523590087890625,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,0,1,2,2025-11-02T02:49:45.215244,32.2,72.3,1.179,0.077,0.067,0.171,12.696920394897461,111.75554656982422,374.7492980957031,117.42170715332031,106.50019073486328,112.062744140625,71.30118560791016,71.90770721435547,172.29241943359375,35.956451416015625,46.45875549316406,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,0,1,3,2025-11-02T02:49:49.601259,32.2,72.3,1.182,0.077,0.067,0.17,12.696920394897461,111.75554656982422,374.7492980957031,117.42170715332031,106.50019073486328,112.062744140625,71.30118560791016,71.90770721435547,172.29241943359375,35.956451416015625,46.45875549316406,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,0,1,4,2025-11-02T02:49:53.980494,32.2,72.3,1.177,0.077,0.067,0.171,12.696920394897461,111.75554656982422,374.7492980957031,117.42170715332031,106.50019073486328,112.062744140625,71.30118560791016,71.90770721435547,172.29241943359375,35.956451416015625,46.45875549316406,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,0,1,5,2025-11-02T02:49:58.391247,32.2,72.3,1.181,0.077,0.067,0.17,12.696920394897461,111.75554656982422,374.7492980957031,117.42170715332031,106.50019073486328,112.062744140625,71.30118560791016,71.90770721435547,172.29241943359375,35.956451416015625,46.45875549316406,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,0,2,1,2025-11-02T02:50:06.872910,32.2,72.3,1.182,0.077,0.067,0.17,12.696920394897461,111.75554656982422,374.7492980957031,117.42170715332031,106.50019073486328,112.062744140625,71.30118560791016,71.90770721435547,172.29241943359375,35.956451416015625,46.45875549316406,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,0,2,2,2025-11-02T02:50:11.265002,32.2,72.3,1.178,0.077,0.067,0.17,12.696920394897461,111.75554656982422,373.81939697265625,117.42170715332031,106.50019073486328,112.062744140625,71.30118560791016,71.90770721435547,172.29241943359375,35.956451416015625,46.45875549316406,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,0,2,3,2025-11-02T02:50:15.664540,32.2,72.3,1.175,0.077,0.067,0.171,12.696920394897461,111.75554656982422,373.81939697265625,117.42170715332031,106.50019073486328,112.062744140625,70.79906463623047,71.43772888183594,171.120361328125,35.956451416015625,46.45875549316406,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,0,2,4,2025-11-02T02:50:20.073397,32.2,72.3,1.177,0.077,0.067,0.171,12.696920394897461,111.75554656982422,373.81939697265625,117.42170715332031,106.50019073486328,112.062744140625,71.30118560791016,71.90770721435547,172.29241943359375,35.956451416015625,48.523590087890625,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,0,2,5,2025-11-02T02:50:24.483780,32.2,72.3,1.183,0.077,0.067,0.171,12.696920394897461,111.75554656982422,373.81939697265625,117.42170715332031,106.50019073486328,112.062744140625,71.30118560791016,71.90770721435547,172.29241943359375,35.956451416015625,46.45875549316406,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,3.608996868133545
BRE_RT_01,0,3,1,2025-11-02T02:50:32.966442,32.3,72.3,1.181,0.077,0.067,0.171,12.696920394897461,111.75554656982422,373.81939697265625,117.42170715332031,106.50019073486328,112.062744140625,71.30118560791016,71.90770721435547,172.29241943359375,35.956451416015625,48.523590087890625,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,0,3,2,2025-11-02T02:50:37.390777,32.3,72.3,1.176,0.077,0.066,0.17,12.696920394897461,111.75554656982422,373.81939697265625,117.42170715332031,106.50019073486328,112.062744140625,71.30118560791016,71.90770721435547,172.29241943359375,35.956451416015625,46.45875549316406,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,0,3,3,2025-11-02T02:50:41.781555,32.3,72.3,1.184,0.077,0.067,0.17,12.696920394897461,111.75554656982422,373.81939697265625,117.42170715332031,106.50019073486328,112.062744140625,71.30118560791016,71.43772888183594,171.120361328125,35.956451416015625,48.523590087890625,7.547349452972412,9.653761863708496,5.816193103790283,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,0,3,4,2025-11-02T02:50:46.189514,32.3,72.3,1.173,0.077,0.067,0.171,12.696920394897461,111.75554656982422,373.81939697265625,117.42170715332031,106.50019073486328,112.062744140625,71.30118560791016,71.43772888183594,171.120361328125,35.956451416015625,46.45875549316406,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,0,3,5,2025-11-02T02:50:50.599106,32.3,72.3,1.191,0.077,0.067,0.171,12.696920394897461,111.75554656982422,373.81939697265625,117.42170715332031,106.50019073486328,112.062744140625,70.79906463623047,71.90770721435547,172.29241943359375,35.956451416015625,46.45875549316406,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,0,1,1,2025-11-02T02:52:34.465982,32.2,72.3,1.178,0.077,0.067,0.169,12.696920394897461,111.75554656982422,373.81939697265625,117.42170715332031,106.50019073486328,112.062744140625,70.79906463623047,71.43772888183594,171.120361328125,35.956451416015625,46.45875549316406,7.547349452972412,9.653761863708496,5.816193103790283,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,0,1,2,2025-11-02T02:52:38.876905,32.2,72.3,1.175,0.077,0.067,0.17,12.696920394897461,111.75554656982422,373.81939697265625,117.42170715332031,106.50019073486328,112.062744140625,70.79906463623047,71.43772888183594,171.120361328125,35.956451416015625,48.523590087890625,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,0,1,3,2025-11-02T02:52:43.299161,32.2,72.3,1.159,0.076,0.066,0.167,12.696920394897461,111.75554656982422,373.81939697265625,117.42170715332031,106.50019073486328,112.062744140625,70.79906463623047,71.43772888183594,171.120361328125,35.956451416015625,46.45875549316406,7.547349452972412,9.653761863708496,5.816193103790283,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,0,1,4,2025-11-02T02:52:47.701996,32.2,72.3,1.173,0.077,0.067,0.17,12.696920394897461,111.75554656982422,373.81939697265625,117.42170715332031,106.50019073486328,112.062744140625,70.79906463623047,71.43772888183594,171.120361328125,35.956451416015625,48.523590087890625,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,0,1,5,2025-11-02T02:52:52.089688,32.2,72.3,1.173,0.077,0.067,0.17,12.696920394897461,111.75554656982422,373.81939697265625,117.42170715332031,106.50019073486328,112.062744140625,70.79906463623047,71.43772888183594,171.120361328125,35.956451416015625,46.45875549316406,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,0,2,1,2025-11-02T02:53:00.560365,32.3,72.2,1.182,0.078,0.067,0.17,12.696920394897461,111.75554656982422,373.81939697265625,117.42170715332031,106.50019073486328,112.062744140625,70.79906463623047,71.43772888183594,171.120361328125,35.956451416015625,48.523590087890625,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,0,2,2,2025-11-02T02:53:04.959722,32.3,72.2,1.181,0.077,0.067,0.171,12.696920394897461,111.75554656982422,373.81939697265625,117.42170715332031,106.50019073486328,112.062744140625,70.79906463623047,71.43772888183594,171.120361328125,35.956451416015625,46.45875549316406,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,0,2,3,2025-11-02T02:53:09.357910,32.3,72.2,1.182,0.077,0.067,0.171,12.696920394897461,111.75554656982422,373.81939697265625,117.42170715332031,106.50019073486328,112.062744140625,70.79906463623047,71.43772888183594,171.120361328125,35.956451416015625,46.45875549316406,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,0,2,4,2025-11-02T02:53:13.765303,32.3,72.2,1.188,0.078,0.067,0.171,12.696920394897461,111.75554656982422,373.81939697265625,117.42170715332031,106.50019073486328,112.062744140625,70.79906463623047,71.43772888183594,171.120361328125,35.956451416015625,48.523590087890625,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,0,2,5,2025-11-02T02:53:18.174962,32.3,72.2,1.189,0.077,0.067,0.171,12.696920394897461,111.75554656982422,373.81939697265625,117.42170715332031,106.50019073486328,112.062744140625,70.79906463623047,71.43772888183594,171.120361328125,35.956451416015625,48.523590087890625,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,0,3,1,2025-11-02T02:53:26.679739,32.3,72.1,1.192,0.077,0.067,0.172,12.696920394897461,111.75554656982422,373.81939697265625,117.42170715332031,106.50019073486328,112.062744140625,71.30118560791016,71.90770721435547,172.29241943359375,35.956451416015625,48.523590087890625,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,0,3,2,2025-11-02T02:53:31.106647,32.3,72.1,1.198,0.078,0.067,0.172,12.696920394897461,111.75554656982422,373.81939697265625,117.42170715332031,106.50019073486328,112.062744140625,71.30118560791016,71.90770721435547,172.29241943359375,35.956451416015625,48.523590087890625,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,0,3,3,2025-11-02T02:53:35.494680,32.3,72.1,1.196,0.078,0.067,0.172,12.696920394897461,111.75554656982422,373.81939697265625,117.42170715332031,106.50019073486328,112.062744140625,71.30118560791016,71.90770721435547,172.29241943359375,35.956451416015625,48.523590087890625,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,0,3,4,2025-11-02T02:53:39.929887,32.3,72.1,1.192,0.078,0.067,0.172,12.696920394897461,111.75554656982422,373.81939697265625,117.42170715332031,106.50019073486328,112.062744140625,71.30118560791016,71.90770721435547,172.29241943359375,35.956451416015625,46.45875549316406,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,0,3,5,2025-11-02T02:53:44.331829,32.3,72.1,1.193,0.077,0.067,0.17,12.696920394897461,111.75554656982422,373.81939697265625,117.42170715332031,106.50019073486328,112.062744140625,71.30118560791016,71.90770721435547,172.29241943359375,35.956451416015625,48.523590087890625,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,6,1,1,2025-11-02T03:00:48.519976,32.2,72.5,1.204,0.079,0.067,0.175,12.696920394897461,111.75554656982422,373.81939697265625,117.42170715332031,106.50019073486328,112.062744140625,70.79906463623047,71.43772888183594,171.120361328125,35.956451416015625,46.45875549316406,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,6,1,2,2025-11-02T03:00:52.938956,32.2,72.5,1.207,0.079,0.068,0.175,12.696920394897461,111.75554656982422,374.7492980957031,117.42170715332031,106.50019073486328,112.062744140625,70.79906463623047,71.43772888183594,171.120361328125,35.956451416015625,46.45875549316406,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,6,1,3,2025-11-02T03:00:57.355663,32.2,72.5,1.216,0.079,0.068,0.175,12.696920394897461,111.75554656982422,374.7492980957031,117.42170715332031,106.50019073486328,112.062744140625,70.79906463623047,71.43772888183594,171.120361328125,35.956451416015625,48.523590087890625,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,6,1,4,2025-11-02T03:01:01.744413,32.2,72.5,1.211,0.079,0.068,0.175,12.696920394897461,111.75554656982422,374.7492980957031,117.42170715332031,106.50019073486328,112.062744140625,70.79906463623047,71.43772888183594,171.120361328125,35.956451416015625,48.523590087890625,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,6,1,5,2025-11-02T03:01:06.155174,32.2,72.5,1.217,0.079,0.068,0.176,12.696920394897461,111.75554656982422,374.7492980957031,117.42170715332031,106.50019073486328,112.062744140625,70.79906463623047,71.43772888183594,171.120361328125,35.956451416015625,46.45875549316406,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,6,2,1,2025-11-02T03:01:14.648113,32.2,72.4,1.218,0.079,0.068,0.176,12.696920394897461,111.75554656982422,374.7492980957031,117.42170715332031,106.50019073486328,112.062744140625,70.79906463623047,71.43772888183594,171.120361328125,35.956451416015625,46.45875549316406,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,6,2,2,2025-11-02T03:01:19.052154,32.2,72.4,1.211,0.078,0.067,0.174,12.696920394897461,111.75554656982422,373.81939697265625,117.42170715332031,106.50019073486328,111.37944030761719,70.79906463623047,70.96774291992188,171.120361328125,35.956451416015625,48.523590087890625,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,6,2,3,2025-11-02T03:01:23.491160,32.2,72.4,1.228,0.079,0.068,0.176,12.696920394897461,110.80846405029297,370.09979248046875,115.65596771240234,104.31183624267578,109.32951354980469,68.79058074951172,69.08779907226562,166.43212890625,34.68739700317383,45.42634201049805,7.150120735168457,9.653761863708496,5.816193103790283,10.627619743347168,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,6,2,4,2025-11-02T03:01:27.891093,32.2,72.4,1.23,0.08,0.068,0.176,12.696920394897461,111.75554656982422,373.81939697265625,117.42170715332031,106.50019073486328,112.062744140625,70.79906463623047,71.43772888183594,171.120361328125,35.956451416015625,48.523590087890625,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,6,2,5,2025-11-02T03:01:32.291106,32.2,72.4,1.23,0.079,0.068,0.176,12.696920394897461,111.75554656982422,373.81939697265625,117.42170715332031,106.50019073486328,111.37944030761719,70.79906463623047,70.96774291992188,171.120361328125,35.956451416015625,46.45875549316406,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,6,3,1,2025-11-02T03:01:40.755025,32.2,72.5,1.23,0.079,0.068,0.176,12.696920394897461,111.75554656982422,373.81939697265625,117.42170715332031,106.50019073486328,112.062744140625,70.79906463623047,71.43772888183594,171.120361328125,35.956451416015625,46.45875549316406,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,6,3,2,2025-11-02T03:01:45.173483,32.2,72.5,1.229,0.079,0.068,0.176,12.696920394897461,111.75554656982422,373.81939697265625,117.42170715332031,106.50019073486328,112.062744140625,70.79906463623047,70.96774291992188,171.120361328125,35.956451416015625,46.45875549316406,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,6,3,3,2025-11-02T03:01:49.585469,32.2,72.5,1.23,0.079,0.068,0.175,12.696920394897461,111.75554656982422,373.81939697265625,117.42170715332031,106.50019073486328,111.37944030761719,70.79906463623047,70.96774291992188,171.120361328125,35.956451416015625,48.523590087890625,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,6,3,4,2025-11-02T03:01:53.992649,32.2,72.5,1.234,0.079,0.068,0.175,12.696920394897461,111.75554656982422,373.81939697265625,117.42170715332031,106.50019073486328,112.062744140625,70.79906463623047,71.43772888183594,171.120361328125,35.956451416015625,46.45875549316406,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_01,6,3,5,2025-11-02T03:01:58.361262,32.2,72.5,1.233,0.079,0.068,0.175,12.696920394897461,111.75554656982422,374.7492980957031,117.42170715332031,106.50019073486328,112.062744140625,70.79906463623047,71.43772888183594,171.120361328125,35.956451416015625,48.523590087890625,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_02,0,1,1,2025-11-02T03:14:12.727545,32.2,72.8,1.193,0.079,0.068,0.172,13.543381690979004,116.49095153808594,392.4173583984375,120.95318603515625,110.1474609375,110.69612884521484,70.29694366455078,70.96774291992188,169.94830322265625,35.53343200683594,45.42634201049805,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_02,0,1,2,2025-11-02T03:14:17.130197,32.2,72.8,1.199,0.079,0.068,0.172,13.543381690979004,117.43803405761719,392.4173583984375,120.95318603515625,110.1474609375,111.37944030761719,70.29694366455078,71.43772888183594,169.94830322265625,35.53343200683594,46.45875549316406,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
BRE_RT_02,0,1,3,2025-11-02T03:14:21.525612,32.2,72.8,1.202,0.079,0.068,0.172,13.543381690979004,117.43803405761719,392.4173583984375,120.95318603515625,110.1474609375,111.37944030761719,70.29694366455078,71.43772888183594,169.94830322265625,35.53343200683594,45.42634201049805,7.547349452972412,9.653761863708496,6.647078037261963,11.513254165649414,11.253639221191406,1.8258919715881348,2.7067477703094482
